T,player,seed,map_path,run_path,score,sec,returncode
2016,4,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=4#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1104,41.29,0
2016,5,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=5#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1302,48.48,0
2016,6,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=6#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,904,42.55,0
2016,7,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=7#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1104,57.14,0
2016,8,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=8#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1401,52.44,0
2016,9,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=9#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,804,44.66,0
2016,10,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=2016#player=10#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1204,47.75,0
4032,1,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=1#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1600,158.1,0
4032,2,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=2#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1501,72.59,0
4032,3,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=3#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1402,73.53,0
4032,4,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=4#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1501,77.63,0
4032,5,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=5#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1501,94.42,0
4032,6,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=6#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1401,82.54,0
4032,7,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=7#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1105,112.5,0
4032,8,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=8#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1501,101.2,0
4032,9,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=9#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1006,86.47,0
4032,10,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=4032#player=10#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1600,97.5,0
7056,1,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=1#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1600,228.1,0
7056,2,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=2#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1501,125.7,0
7056,3,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=3#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1402,129.8,0
7056,4,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=4#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1501,131.8,0
7056,5,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=5#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1600,165.4,0
7056,6,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=6#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1401,142.1,0
7056,7,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=7#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1303,191.3,0
7056,8,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=8#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1600,173.5,0
7056,9,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=9#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1204,147.0,0
7056,10,10117,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.json,tournament/runs/T=7056#player=10#seed=10117#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=500x500.log,1600,196.9,0
2016,1,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=1#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,905,101.9,0
2016,2,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=2#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1204,36.86,0
2016,3,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=3#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1005,37.52,0
2016,4,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=4#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1004,40.46,0
2016,5,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=5#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,808,46.45,0
2016,6,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=6#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,904,44.11,0
2016,7,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=7#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,904,58.17,0
2016,8,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=8#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1005,51.46,0
2016,9,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=9#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,903,44.46,0
2016,10,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=2016#player=10#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1303,47.39,0
4032,1,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=1#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1402,150.0,0
4032,2,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=2#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1303,71.19,0
4032,3,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=3#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1303,73.61,0
4032,4,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=4#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1005,76.07,0
4032,5,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=5#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1501,93.23,0
4032,6,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=6#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1006,83.59,0
4032,7,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=7#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1203,110.1,0
4032,8,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=8#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1204,98.14,0
4032,9,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=9#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1104,85.12,0
4032,10,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=4032#player=10#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1600,92.94,0
7056,1,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=1#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1402,220.6,0
7056,2,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=2#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1402,123.3,0
7056,3,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=3#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1600,126.6,0
7056,4,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=4#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1303,135.4,0
7056,5,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=5#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1600,161.3,0
7056,6,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=6#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1105,143.4,0
7056,7,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=7#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1302,191.2,0
7056,8,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=8#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1501,171.8,0
7056,9,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=9#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1303,149.5,0
7056,10,10118,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.json,tournament/runs/T=7056#player=10#seed=10118#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=100x400.log,1600,192.1,0
2016,1,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=1#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1103,102.2,0
2016,2,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=2#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1204,37.56,0
2016,3,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=3#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1203,36.71,0
2016,4,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=4#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1104,40.69,0
2016,5,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=5#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,905,47.08,0
2016,6,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=6#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,904,44.46,0
2016,7,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=7#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1105,61.19,0
2016,8,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=8#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1103,65.2,0
2016,9,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=9#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,907,42.83,0
2016,10,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=2016#player=10#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,907,48.45,0
4032,1,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=1#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1401,148.6,0
4032,2,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=2#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1303,72.32,0
4032,3,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=3#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1303,71.54,0
4032,4,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=4#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1501,78.12,0
4032,5,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=5#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1402,95.97,0
4032,6,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=6#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1003,84.12,0
4032,7,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=7#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1303,112.3,0
4032,8,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=8#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1204,124.4,0
4032,9,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=9#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,0,84.31,0
4032,10,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=4032#player=10#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1402,91.92,0
7056,1,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=1#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1402,216.0,0
7056,2,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=2#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1303,122.8,0
7056,3,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=3#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1303,127.5,0
7056,4,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=4#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1501,130.2,0
7056,5,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=5#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1501,161.8,0
7056,6,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=6#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1003,139.6,0
7056,7,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=7#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1402,191.1,0
7056,8,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=8#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1402,212.5,0
7056,9,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=9#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,0,145.2,0
7056,10,10119,tournament/maps/species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.json,tournament/runs/T=7056#player=10#seed=10119#map_path=species=16_animals=4x2_4x6_4x20_4x100_helpers=60_ark=990x990.log,1501,164.5,0
2016,1,30000,tournament/maps/species=32_animals=32x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=1#seed=30000#map_path=species=32_animals=32x2_helpers=2_ark=500x500.log,-1,-1,1
2016,2,30000,tournament/maps/species=32_animals=32x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=2#seed=30000#map_path=species=32_animals=32x2_helpers=2_ark=500x500.log,0,4.565,0
2016,3,30000,tournament/maps/species=32_animals=32x2_helpers=2_ark=500x500.json,tournament/runs/T=2016#player=3#seed=30000#map_path=species=32_animals=32x2_helpers=2_ark=500x500.log,1,4.541,0
